

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 1000000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.441 | 4.441 | 4.441 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
       296  -2.1975886      4.928          4.928          3.52           85.483848      0             -67884.664    
       297  -2.2130698      4.921          4.921          3.515          85.120087      0             -68491.855    
       298  -2.2286467      4.914          4.914          3.51           84.75736       0             -69119.383    
       299  -2.2443235      4.907          4.907          3.505          84.395665      0             -69770.155    
       300  -2.2601048      4.9            4.9            3.5            84.035         0             -70444.341    
       301  -2.2759946      4.893          4.893          3.495          83.675364      0             -71135.359    
       302  -2.2919939      4.886          4.886          3.49           83.316756      0             -71827.214    
       303  -2.3081018      4.879          4.879          3.485          82.959174      0             -72518.901    
       304  -2.3243175      4.872          4.872          3.48           82.602616      0             -73210.057    
       305  -2.3406399      4.865          4.865          3.475          82.247082      0             -73900.454    
       306  -2.3570681      4.858          4.858          3.47           81.892569      0             -74589.853    
       307  -2.373601       4.851          4.851          3.465          81.539076      0             -75278.01     
       308  -2.3902374      4.844          4.844          3.46           81.186603      0             -75964.674    
       309  -2.4069763      4.837          4.837          3.455          80.835146      0             -76649.586    
       310  -2.4238164      4.83           4.83           3.45           80.484705      0             -77332.48     
       311  -2.4407564      4.823          4.823          3.445          80.135278      0             -78013.081    
       312  -2.4577951      4.816          4.816          3.44           79.786865      0             -78691.104    
       313  -2.474931       4.809          4.809          3.435          79.439462      0             -79366.255    
       314  -2.4921628      4.802          4.802          3.43           79.09307       0             -80038.231    
       315  -2.5094889      4.795          4.795          3.425          78.747686      0             -80706.716    
       316  -2.5269077      4.788          4.788          3.42           78.403308      0             -81371.386    
       317  -2.5444177      4.781          4.781          3.415          78.059937      0             -82031.903    
       318  -2.5620172      4.774          4.774          3.41           77.717569      0             -82687.921    
       319  -2.5797044      4.767          4.767          3.405          77.376204      0             -83339.081    
       320  -2.5974775      4.76           4.76           3.4            77.03584       0             -83985.008    
       321  -2.6153346      4.753          4.753          3.395          76.696476      0             -84625.323    
       322  -2.6332738      4.746          4.746          3.39           76.358109      0             -85259.627    
       323  -2.6512931      4.739          4.739          3.385          76.02074       0             -85887.513    
       324  -2.6693903      4.732          4.732          3.38           75.684365      0             -86508.559    
       325  -2.6875633      4.725          4.725          3.375          75.348984      0             -87122.332    
       326  -2.7058099      4.718          4.718          3.37           75.014596      0             -87728.386    
       327  -2.7241277      4.711          4.711          3.365          74.681198      0             -88326.261    
       328  -2.7425142      4.704          4.704          3.36           74.34879       0             -88915.487    
       329  -2.7609671      4.697          4.697          3.355          74.017369      0             -89496.037    
       330  -2.7794858      4.69           4.69           3.35           73.686935      0             -90092.622    
       331  -2.7980751      4.683          4.683          3.345          73.357486      0             -90719.382    
       332  -2.8167405      4.676          4.676          3.34           73.02902       0             -91376.53     
       333  -2.8354875      4.669          4.669          3.335          72.701536      0             -92064.498    
       334  -2.8543212      4.662          4.662          3.33           72.375033      0             -92774.536    
       335  -2.873244       4.655          4.655          3.325          72.049508      0             -93496.899    
       336  -2.8922573      4.648          4.648          3.32           71.724961      0             -94230.191    
       337  -2.9113628      4.641          4.641          3.315          71.401391      0             -94975.236    
       338  -2.9305619      4.634          4.634          3.31           71.078794      0             -95732.841    
       339  -2.9498566      4.627          4.627          3.305          70.757171      0             -96503.799    
       340  -2.9692486      4.62           4.62           3.3            70.43652       0             -97288.945    
       341  -2.9887401      4.613          4.613          3.295          70.116839      0             -98086.851    
       342  -3.0083319      4.606          4.606          3.29           69.798126      0             -98892.343    
       343  -3.0280248      4.599          4.599          3.285          69.480381      0             -99705.699    
       344  -3.0478195      4.592          4.592          3.28           69.163602      0             -100527.59    
       345  -3.0677168      4.585          4.585          3.275          68.847787      0             -101358.6     
       346  -3.0877177      4.578          4.578          3.27           68.532935      0             -102199.33    
       347  -3.1078233      4.571          4.571          3.265          68.219044      0             -103050.4     
       348  -3.1280346      4.564          4.564          3.26           67.906113      0             -103912.4     
       349  -3.1483531      4.557          4.557          3.255          67.59414       0             -104785.91    
       350  -3.1687799      4.55           4.55           3.25           67.283125      0             -105671.53    
       351  -3.1893165      4.543          4.543          3.245          66.973065      0             -106569.82    
       352  -3.2099646      4.536          4.536          3.24           66.663959      0             -107481.36    
       353  -3.2307257      4.529          4.529          3.235          66.355806      0             -108406.71    
       354  -3.2516014      4.522          4.522          3.23           66.048603      0             -109346.4     
       355  -3.2725937      4.515          4.515          3.225          65.742351      0             -110300.97    
       356  -3.2937044      4.508          4.508          3.22           65.437046      0             -111270.93    
       357  -3.3149353      4.501          4.501          3.215          65.132688      0             -112256.86    
       358  -3.3362884      4.494          4.494          3.21           64.829276      0             -113255.61    
       359  -3.3577637      4.487          4.487          3.205          64.526807      0             -114253.56    
       360  -3.3794221      4.48           4.48           3.2            64.22528       0             -114502.77    
       361  -3.4010758      4.473          4.473          3.195          63.924694      0             -116331.37    
       362  -3.4230022      4.466          4.466          3.19           63.625048      0             -118142.11    
       363  -3.4451958      4.459          4.459          3.185          63.326339      0             -119934.2     
       364  -3.4676511      4.452          4.452          3.18           63.028567      0             -121706.83    
       365  -3.4903624      4.445          4.445          3.175          62.731729      0             -123459.12    
       366  -3.513324       4.438          4.438          3.17           62.435825      0             -125190.2     
       367  -3.53653        4.431          4.431          3.165          62.140854      0             -126899.13    
       368  -3.5599743      4.424          4.424          3.16           61.846812      0             -128585.09    
       369  -3.5836507      4.417          4.417          3.155          61.5537        0             -130246.57    
       370  -3.6075536      4.41           4.41           3.15           61.261515      0             -131892.12    
       371  -3.6316792      4.403          4.403          3.145          60.970256      0             -133532.24    
       372  -3.6560249      4.396          4.396          3.14           60.679922      0             -135165.1     
       373  -3.6805874      4.389          4.389          3.135          60.390511      0             -136789.24    
       374  -3.7053631      4.382          4.382          3.13           60.102022      0             -138403.07    
