

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 10000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.332 | 4.332 | 4.332 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
        73  -3.7212486      4.635          4.635          2.781          59.744849      0             -122556.57    
        74  -3.7360605      4.63           4.63           2.778          59.551708      0             -123183.55    
        75  -3.7509154      4.625          4.625          2.775          59.358984      0             -123802.81    
        76  -3.765812       4.62           4.62           2.772          59.166677      0             -124412.31    
        77  -3.7807488      4.615          4.615          2.769          58.974785      0             -125012.07    
        78  -3.7957244      4.61           4.61           2.766          58.783309      0             -125602.2     
        79  -3.8107373      4.605          4.605          2.763          58.592247      0             -126182.8     
        80  -3.8257862      4.6            4.6            2.76           58.4016        0             -126754.07    
        81  -3.8408697      4.595          4.595          2.757          58.211367      0             -127317.98    
        82  -3.8559869      4.59           4.59           2.754          58.021547      0             -127875.63    
        83  -3.8711416      4.585          4.585          2.751          57.832141      0             -128312.21    
        84  -3.8863193      4.58           4.58           2.748          57.643147      0             -129022.51    
        85  -3.9015471      4.575          4.575          2.745          57.454566      0             -129724.68    
        86  -3.9168236      4.57           4.57           2.742          57.266396      0             -130419       
        87  -3.9321477      4.565          4.565          2.739          57.078637      0             -131105.76    
        88  -3.9475181      4.56           4.56           2.736          56.89129       0             -131785.3     
        89  -3.9629337      4.555          4.555          2.733          56.704352      0             -132457.83    
        90  -3.9783935      4.55           4.55           2.73           56.517825      0             -133127.34    
        91  -3.9938973      4.545          4.545          2.727          56.331707      0             -133798.07    
        92  -4.0094448      4.54           4.54           2.724          56.145998      0             -134471.37    
        93  -4.0250364      4.535          4.535          2.721          55.960698      0             -135151.73    
        94  -4.0406726      4.53           4.53           2.718          55.775806      0             -135839.82    
        95  -4.056354       4.525          4.525          2.715          55.591322      0             -136535.75    
        96  -4.0720812      4.52           4.52           2.712          55.407245      0             -137239.59    
        97  -4.0878548      4.515          4.515          2.709          55.223575      0             -137951.4     
        98  -4.1036753      4.51           4.51           2.706          55.040311      0             -138671.22    
        99  -4.1195435      4.505          4.505          2.703          54.857453      0             -139399.03    
       100  -4.1354597      4.5            4.5            2.7            54.675         0             -140135.43    
       101  -4.1514247      4.495          4.495          2.697          54.492952      0             -140875.52    
       102  -4.1674379      4.49           4.49           2.694          54.311309      0             -141610.75    
       103  -4.1834982      4.485          4.485          2.691          54.13007       0             -142338.68    
       104  -4.1996045      4.48           4.48           2.688          53.949235      0             -143059.38    
       105  -4.2157556      4.475          4.475          2.685          53.768803      0             -143772.63    
       106  -4.2319503      4.47           4.47           2.682          53.588774      0             -144478.16    
       107  -4.2481876      4.465          4.465          2.679          53.409147      0             -145175.68    
       108  -4.2644661      4.46           4.46           2.676          53.229922      0             -145864.89    
       109  -4.2807845      4.455          4.455          2.673          53.051098      0             -146545.29    
       110  -4.2971419      4.45           4.45           2.67           52.872675      0             -147224.66    
       111  -4.3135388      4.445          4.445          2.667          52.694653      0             -147916.57    
       112  -4.3299762      4.44           4.44           2.664          52.51703       0             -148621.52    
       113  -4.3464553      4.435          4.435          2.661          52.339808      0             -149339.05    
       114  -4.3629772      4.43           4.43           2.658          52.162984      0             -150068.77    
       115  -4.3795429      4.425          4.425          2.655          51.986559      0             -150810.29    
       116  -4.3961532      4.42           4.42           2.652          51.810533      0             -151563.2     
       117  -4.4128091      4.415          4.415          2.649          51.634904      0             -152327.04    
       118  -4.4295115      4.41           4.41           2.646          51.459673      0             -153102.2     
       119  -4.4462614      4.405          4.405          2.643          51.284838      0             -153889.15    
       120  -4.4630595      4.4            4.4            2.64           51.1104        0             -154687.42    
       121  -4.4799068      4.395          4.395          2.637          50.936358      0             -155496.51    
       122  -4.496804       4.39           4.39           2.634          50.762711      0             -156315.92    
       123  -4.513752       4.385          4.385          2.631          50.58946       0             -157145.13    
       124  -4.5307513      4.38           4.38           2.628          50.416603      0             -157983.63    
       125  -4.5478026      4.375          4.375          2.625          50.244141      0             -158830.93    
       126  -4.5649064      4.37           4.37           2.622          50.072072      0             -159687.91    
       127  -4.5820646      4.365          4.365          2.619          49.900396      0             -160578.82    
       128  -4.5992809      4.36           4.36           2.616          49.729114      0             -161512.45    
       129  -4.6165597      4.355          4.355          2.613          49.558223      0             -162487.57    
       130  -4.6339046      4.35           4.35           2.61           49.387725      0             -163499.95    
       131  -4.6513191      4.345          4.345          2.607          49.217618      0             -164548.25    
       132  -4.6688065      4.34           4.34           2.604          49.047902      0             -165631.81    
       133  -4.68637        4.335          4.335          2.601          48.878577      0             -166749.92    
       134  -4.7040126      4.33           4.33           2.598          48.709642      0             -167901.91    
       135  -4.7217376      4.325          4.325          2.595          48.541097      0             -169087.05    
       136  -4.7395476      4.32           4.32           2.592          48.372941      0             -170304.59    
       137  -4.7574457      4.315          4.315          2.589          48.205174      0             -171553.78    
       138  -4.7754345      4.31           4.31           2.586          48.037795      0             -172833.86    
       139  -4.7935165      4.305          4.305          2.583          47.870804      0             -174143.92    
       140  -4.8116944      4.3            4.3            2.58           47.7042        0             -175483.55    
       141  -4.8299704      4.295          4.295          2.577          47.537983      0             -176848.78    
       142  -4.8483461      4.29           4.29           2.574          47.372153      0             -178229.08    
       143  -4.8668221      4.285          4.285          2.571          47.206709      0             -179620.31    
       144  -4.8853989      4.28           4.28           2.568          47.041651      0             -181022.52    
       145  -4.9040765      4.275          4.275          2.565          46.876978      0             -182421.1     
       146  -4.9228528      4.27           4.27           2.562          46.71269       0             -183796.44    
       147  -4.9417247      4.265          4.265          2.559          46.548786      0             -185148.17    
       148  -4.960689       4.26           4.26           2.556          46.385266      0             -186475.6     
       149  -4.9797429      4.255          4.255          2.553          46.222129      0             -187778.24    
       150  -4.998883       4.25           4.25           2.55           46.059375      0             -189055.52    
       151  -5.0181063      4.245          4.245          2.547          45.897004      0             -190309.18    
       152  -5.0374103      4.24           4.24           2.544          45.735014      0             -191545.64    
       153  -5.0567927      4.235          4.235          2.541          45.573407      0             -192765.24    
       154  -5.0762512      4.23           4.23           2.538          45.41218       0             -193967.25    
       155  -5.0957835      4.225          4.225          2.535          45.251334      0             -195151.04    
       156  -5.1153873      4.22           4.22           2.532          45.090869      0             -196315.92    
       157  -5.1350601      4.215          4.215          2.529          44.930783      0             -197461.18    
       158  -5.1547994      4.21           4.21           2.526          44.771077      0             -198586.05    
       159  -5.1746027      4.205          4.205          2.523          44.611749      0             -199689.23    
       160  -5.1944674      4.2            4.2            2.52           44.4528        0             -200770.98    
       161  -5.2143894      4.195          4.195          2.517          44.294229      0             -201788.53    
       162  -5.2343593      4.19           4.19           2.514          44.136035      0             -202708.69    
       163  -5.2543688      4.185          4.185          2.511          43.978219      0             -203557.92    
       164  -5.2744105      4.18           4.18           2.508          43.820779      0             -204338.56    
       165  -5.2944776      4.175          4.175          2.505          43.663716      0             -205052.27    
       166  -5.3145632      4.17           4.17           2.502          43.507028      0             -205698.87    
       167  -5.3346607      4.165          4.165          2.499          43.350715      0             -206283.26    
       168  -5.354764       4.16           4.16           2.496          43.194778      0             -206808.55    
       169  -5.3748675      4.155          4.155          2.493          43.039214      0             -207284.19    
       170  -5.3949664      4.15           4.15           2.49           42.884025      0             -207710.22    
       171  -5.4150558      4.145          4.145          2.487          42.729209      0             -208088.12    
       172  -5.4351309      4.14           4.14           2.484          42.574766      0             -208418.67    
       173  -5.4551871      4.135          4.135          2.481          42.420696      0             -208702.88    
       174  -5.4752199      4.13           4.13           2.478          42.266998      0             -208941.72    
       175  -5.495225       4.125          4.125          2.475          42.113672      0             -209136.11    
       176  -5.5151982      4.12           4.12           2.472          41.960717      0             -209286.99    
       177  -5.5351352      4.115          4.115          2.469          41.808133      0             -209395.25    
       178  -5.5550322      4.11           4.11           2.466          41.655919      0             -209461.79    
       179  -5.5748852      4.105          4.105          2.463          41.504075      0             -209487.5     
       180  -5.5946908      4.1            4.1            2.46           41.3526        0             -209484.88    
       181  -5.6144473      4.095          4.095          2.457          41.201494      0             -209472.3     
       182  -5.6341543      4.09           4.09           2.454          41.050757      0             -209457.96    
       183  -5.6538119      4.085          4.085          2.451          40.900388      0             -209443.79    
       184  -5.67342        4.08           4.08           2.448          40.750387      0             -209428.3     
       185  -5.6929782      4.075          4.075          2.445          40.600753      0             -209396.56    
       186  -5.7124843      4.07           4.07           2.442          40.451486      0             -209342.64    
       187  -5.7319366      4.065          4.065          2.439          40.302585      0             -209266.5     
       188  -5.7513298      4.06           4.06           2.436          40.15405       0             -209070.82    
       189  -5.7706482      4.055          4.055          2.433          40.00588       0             -208681.07    
       190  -5.789874       4.05           4.05           2.43           39.858075      0             -208092.8     
       191  -5.8089889      4.045          4.045          2.427          39.710635      0             -207301.58    
       192  -5.8279745      4.04           4.04           2.424          39.563558      0             -206302.94    
       193  -5.8468122      4.035          4.035          2.421          39.416846      0             -205094.07    
       194  -5.8654827      4.03           4.03           2.418          39.270496      0             -203663.38    
       195  -5.8839667      4.025          4.025          2.415          39.124509      0             -202028.55    
       196  -5.9022498      4.02           4.02           2.412          38.978885      0             -200253.18    
       197  -5.9203202      4.015          4.015          2.409          38.833622      0             -198336.37    
       198  -5.9381656      4.01           4.01           2.406          38.688721      0             -196270.63    
       199  -5.9557732      4.005          4.005          2.403          38.54418       0             -194048.2     
       200  -5.9731295      4              4              2.4            38.4           0             -191660.58    
       201  -5.9902204      3.995          3.995          2.397          38.25618       0             -189098.5     
       202  -6.0070309      3.99           3.99           2.394          38.112719      0             -186351.88    
       203  -6.0235455      3.985          3.985          2.391          37.969618      0             -183409.82    
       204  -6.0397474      3.98           3.98           2.388          37.826875      0             -180260.52    
       205  -6.0556191      3.975          3.975          2.385          37.684491      0             -176891.33    
       206  -6.071142       3.97           3.97           2.382          37.542464      0             -173288.58    
       207  -6.0862964      3.965          3.965          2.379          37.400794      0             -169437.65    
       208  -6.1010615      3.96           3.96           2.376          37.259482      0             -165322.88    
       209  -6.1154151      3.955          3.955          2.373          37.118525      0             -160927.53    
       210  -6.1293338      3.95           3.95           2.37           36.977925      0             -156234.47    
       211  -6.142797       3.945          3.945          2.367          36.83768       0             -151360.2     
       212  -6.1557969      3.94           3.94           2.364          36.69779       0             -146403.95    
       213  -6.1683285      3.935          3.935          2.361          36.558255      0             -141359.18    
       214  -6.1803859      3.93           3.93           2.358          36.419074      0             -136219.87    
       215  -6.1919629      3.925          3.925          2.355          36.280247      0             -130973.7     
       216  -6.2030519      3.92           3.92           2.352          36.141773      0             -125609.06    
       217  -6.2136449      3.915          3.915          2.349          36.003652      0             -120120.05    
       218  -6.2237336      3.91           3.91           2.346          35.865883      0             -114510.23    
       219  -6.2333103      3.905          3.905          2.343          35.728466      0             -108781.28    
       220  -6.2423671      3.9            3.9            2.34           35.5914        0             -102924.89    
       221  -6.2508951      3.895          3.895          2.337          35.454685      0             -96932.831    
       222  -6.2588887      3.89           3.89           2.334          35.318321      0             -90634.14     
       223  -6.266331       3.885          3.885          2.331          35.182307      0             -84664.6      
       224  -6.2732404      3.88           3.88           2.328          35.046643      0             -78497.48     
       225  -6.2796025      3.875          3.875          2.325          34.911328      0             -72124.84     
       226  -6.2854025      3.87           3.87           2.322          34.776362      0             -65538.828    
       227  -6.2906249      3.865          3.865          2.319          34.641744      0             -58731.64     
       228  -6.2952539      3.86           3.86           2.316          34.507474      0             -51695.629    
       229  -6.2992728      3.855          3.855          2.313          34.373551      0             -44420.796    
       230  -6.3026648      3.85           3.85           2.31           34.239975      0             -36925.504    
       231  -6.3054227      3.845          3.845          2.307          34.106746      0             -29404.931    
       232  -6.3075505      3.84           3.84           2.304          33.973862      0             -21906.213    
       233  -6.3090543      3.835          3.835          2.301          33.841325      0             -14457.302    
       234  -6.3099423      3.83           3.83           2.298          33.709132      0             -7083.8483    
       235  -6.3102265      3.8251103      3.8251103      2.2950662      33.580189      0              2.0619326    
       236  -6.3102265      3.8251117      3.8251117      2.295067       33.580227      0              0.0048289603 
Loop time of 0.079536 on 1 procs for 236 steps with 2 atoms

2.6% CPU use with 1 MPI tasks x no OpenMP threads

Minimization stats:
  Stopping criterion = energy tolerance
  Energy initial, next-to-last, final = 
     -2.77288519381864   -6.3102264901883  -6.31022649021267
  Force two-norm initial, final = 11.028489 3.9689354e-07
  Force max component initial, final = 11.028489 3.9689354e-07
  Final line search alpha, max atom move = 1 3.9689354e-07
  Iterations, force evaluations = 236 238

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.0087754  | 0.0087754  | 0.0087754  |   0.0 | 11.03
Neigh   | 0.00026585 | 0.00026585 | 0.00026585 |   0.0 |  0.33
Comm    | 0.0035518  | 0.0035518  | 0.0035518  |   0.0 |  4.47
Output  | 0.053755   | 0.053755   | 0.053755   |   0.0 | 67.59
Modify  | 0          | 0          | 0          |   0.0 |  0.00
Other   |            | 0.01319    |            |       | 16.58

Nlocal:              2 ave           2 max           2 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            139 ave         139 max         139 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:             36 ave          36 max          36 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 36
Ave neighs/atom = 18
Neighbor list builds = 11
Dangerous builds = 0


# ========== Output Final Structure ==========
write_data      optimized_structure_EAM.data pair ij
System init for write_data ...
Total wall time: 0:00:00
