

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 1000000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.449 | 4.449 | 4.449 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
        22  -0.38138681     4.89           4.89           6.846          163.70224      0             -21683.765    
        23  -0.38822835     4.885          4.885          6.839          163.2006       0             -22014.888    
        24  -0.39515616     4.88           4.88           6.832          162.69998      0             -22325.613    
        25  -0.40216351     4.875          4.875          6.825          162.20039      0             -22615.956    
        26  -0.40924368     4.87           4.87           6.818          161.70182      0             -22885.94     
        27  -0.41639001     4.865          4.865          6.811          161.20428      0             -23135.589    
        28  -0.42359589     4.86           4.86           6.804          160.70776      0             -23364.927    
        29  -0.43085474     4.855          4.855          6.797          160.21226      0             -23573.984    
        30  -0.43816006     4.85           4.85           6.79           159.71777      0             -23762.788    
        31  -0.44550536     4.845          4.845          6.783          159.22431      0             -23931.369    
        32  -0.45288424     4.84           4.84           6.776          158.73187      0             -24079.758    
        33  -0.46029031     4.835          4.835          6.769          158.24044      0             -24207.986    
        34  -0.46771724     4.83           4.83           6.762          157.75002      0             -24316.084    
        35  -0.47515876     4.825          4.825          6.755          157.26062      0             -24404.082    
        36  -0.48260865     4.82           4.82           6.748          156.77224      0             -24472.008    
        37  -0.4900607      4.815          4.815          6.741          156.28486      0             -24519.891    
        38  -0.4975088      4.81           4.81           6.734          155.7985       0             -24547.756    
        39  -0.50494684     4.805          4.805          6.727          155.31314      0             -24555.628    
        40  -0.51236877     4.8            4.8            6.72           154.8288       0             -24543.528    
        41  -0.5197686      4.795          4.795          6.713          154.34546      0             -24511.475    
        42  -0.52714037     4.79           4.79           6.706          153.86313      0             -24459.484    
        43  -0.53447815     4.785          4.785          6.699          153.38181      0             -24387.568    
        44  -0.54177606     4.78           4.78           6.692          152.90149      0             -24295.735    
        45  -0.54902828     4.775          4.775          6.685          152.42218      0             -24183.99     
        46  -0.55622899     4.77           4.77           6.678          151.94387      0             -24052.331    
        47  -0.56337243     4.765          4.765          6.671          151.46656      0             -23900.755    
        48  -0.57045287     4.76           4.76           6.664          150.99025      0             -23729.251    
        49  -0.57746462     4.755          4.755          6.657          150.51494      0             -23537.804    
        50  -0.58440201     4.75           4.75           6.65           150.04062      0             -23326.392    
        51  -0.5912594      4.745          4.745          6.643          149.56731      0             -23094.988    
        52  -0.59803119     4.74           4.74           6.636          149.09499      0             -22843.558    
        53  -0.60471179     4.735          4.735          6.629          148.62367      0             -22572.061    
        54  -0.61129565     4.73           4.73           6.622          148.15334      0             -22280.541    
        55  -0.61777721     4.725          4.725          6.615          147.68401      0             -21968.575    
        56  -0.62415107     4.72           4.72           6.608          147.21567      0             -21638.508    
        57  -0.63041524     4.715          4.715          6.601          146.74832      0             -21312.544    
        58  -0.63657271     4.71           4.71           6.594          146.28196      0             -20996.917    
        59  -0.64262694     4.705          4.705          6.587          145.81658      0             -20691.497    
        60  -0.64858123     4.7            4.7            6.58           145.3522       0             -20396.226    
        61  -0.65443907     4.695          4.695          6.573          144.8888       0             -20112.916    
        62  -0.66020534     4.69           4.69           6.566          144.42639      0             -19848.583    
        63  -0.66588604     4.685          4.685          6.559          143.96497      0             -19603.945    
        64  -0.67148713     4.68           4.68           6.552          143.50452      0             -19378.947    
        65  -0.67701457     4.675          4.675          6.545          143.04507      0             -19173.649    
        66  -0.68247428     4.67           4.67           6.538          142.58659      0             -18988.085    
        67  -0.68787214     4.665          4.665          6.531          142.12909      0             -18822.296    
        68  -0.69321402     4.66           4.66           6.524          141.67257      0             -18676.325    
        69  -0.69850577     4.655          4.655          6.517          141.21704      0             -18550.221    
        70  -0.70375321     4.65           4.65           6.51           140.76247      0             -18444.036    
        71  -0.70896214     4.645          4.645          6.503          140.30889      0             -18357.827    
        72  -0.71413834     4.64           4.64           6.496          139.85628      0             -18291.653    
        73  -0.71928758     4.635          4.635          6.489          139.40465      0             -18245.576    
        74  -0.72441559     4.63           4.63           6.482          138.95399      0             -18219.66     
        75  -0.7295281      4.625          4.625          6.475          138.5043       0             -18213.973    
        76  -0.73463081     4.62           4.62           6.468          138.05558      0             -18228.582    
        77  -0.73972942     4.615          4.615          6.461          137.60783      0             -18263.558    
        78  -0.74482959     4.61           4.61           6.454          137.16105      0             -18318.971    
        79  -0.74993698     4.605          4.605          6.447          136.71524      0             -18394.893    
        80  -0.75505722     4.6            4.6            6.44           136.2704       0             -18491.397    
        81  -0.76019594     4.595          4.595          6.433          135.82652      0             -18608.552    
        82  -0.76535874     4.59           4.59           6.426          135.38361      0             -18746.432    
        83  -0.7705512      4.585          4.585          6.419          134.94166      0             -18905.106    
        84  -0.77577889     4.58           4.58           6.412          134.50068      0             -19084.645    
        85  -0.78104735     4.575          4.575          6.405          134.06065      0             -19285.114    
        86  -0.78636213     4.57           4.57           6.398          133.62159      0             -19506.582    
        87  -0.79172873     4.565          4.565          6.391          133.18349      0             -19749.11     
        88  -0.79715263     4.56           4.56           6.384          132.74634      0             -20012.759    
        89  -0.80263931     4.555          4.555          6.377          132.31016      0             -20297.588    
        90  -0.80819422     4.55           4.55           6.37           131.87492      0             -20603.651    
        91  -0.81382277     4.545          4.545          6.363          131.44065      0             -20930.996    
        92  -0.81953036     4.54           4.54           6.356          131.00733      0             -21279.672    
        93  -0.82532237     4.535          4.535          6.349          130.57496      0             -21649.719    
        94  -0.83120415     4.53           4.53           6.342          130.14355      0             -22041.163    
        95  -0.837181       4.525          4.525          6.335          129.71308      0             -22453.967    
        96  -0.84325827     4.52           4.52           6.328          129.28357      0             -22888.062    
        97  -0.84944017     4.515          4.515          6.321          128.85501      0             -23335.533    
        98  -0.85572894     4.51           4.51           6.314          128.42739      0             -23791.251    
        99  -0.86212631     4.505          4.505          6.307          128.00072      0             -24255.705    
       100  -0.86863406     4.5            4.5            6.3            127.575        0             -24728.891    
       101  -0.87525388     4.495          4.495          6.293          127.15022      0             -25209.536    
       102  -0.88198682     4.49           4.49           6.286          126.72639      0             -25695.014    
       103  -0.88883347     4.485          4.485          6.279          126.3035       0             -26184.712    
       104  -0.89579439     4.48           4.48           6.272          125.88155      0             -26678.658    
       105  -0.90287015     4.475          4.475          6.265          125.46054      0             -27176.815    
       106  -0.91006127     4.47           4.47           6.258          125.04047      0             -27679.146    
       107  -0.91736827     4.465          4.465          6.251          124.62134      0             -28185.61     
       108  -0.92479166     4.46           4.46           6.244          124.20315      0             -28696.168    
       109  -0.93233191     4.455          4.455          6.237          123.78589      0             -29210.775    
       110  -0.93998949     4.45           4.45           6.23           123.36957      0             -29729.386    
       111  -0.94776486     4.445          4.445          6.223          122.95419      0             -30251.955    
       112  -0.95565844     4.44           4.44           6.216          122.53974      0             -30778.434    
       113  -0.96367064     4.435          4.435          6.209          122.12622      0             -31308.771    
       114  -0.97180186     4.43           4.43           6.202          121.71363      0             -31842.915    
       115  -0.98005248     4.425          4.425          6.195          121.30197      0             -32380.813    
       116  -0.98842283     4.42           4.42           6.188          120.89124      0             -32922.408    
       117  -0.99691326     4.415          4.415          6.181          120.48144      0             -33467.644    
       118  -1.0055241      4.41           4.41           6.174          120.07257      0             -34016.46     
       119  -1.0142556      4.405          4.405          6.167          119.66462      0             -34568.798    
       120  -1.0231081      4.4            4.4            6.16           119.2576       0             -35124.593    
       121  -1.0320817      4.395          4.395          6.153          118.8515       0             -35683.783    
       122  -1.0411769      4.39           4.39           6.146          118.44633      0             -36246.3      
       123  -1.0503936      4.385          4.385          6.139          118.04207      0             -36812.078    
       124  -1.0597322      4.38           4.38           6.132          117.63874      0             -37381.048    
       125  -1.0691929      4.375          4.375          6.125          117.23633      0             -37953.138    
       126  -1.0787756      4.37           4.37           6.118          116.83483      0             -38528.275    
       127  -1.0884806      4.365          4.365          6.111          116.43426      0             -39106.387    
       128  -1.098308       4.36           4.36           6.104          116.0346       0             -39687.396    
       129  -1.1082578      4.355          4.355          6.097          115.63585      0             -40271.227    
       130  -1.1183302      4.35           4.35           6.09           115.23802      0             -40857.799    
       131  -1.128525       4.345          4.345          6.083          114.84111      0             -41447.034    
       132  -1.1388423      4.34           4.34           6.076          114.44511      0             -42038.849    
       133  -1.1492822      4.335          4.335          6.069          114.05001      0             -42633.161    
       134  -1.1598445      4.33           4.33           6.062          113.65583      0             -43229.886    
       135  -1.1705292      4.325          4.325          6.055          113.26256      0             -43828.958    
       136  -1.1813363      4.32           4.32           6.048          112.8702       0             -44430.013    
       137  -1.1922649      4.315          4.315          6.041          112.47874      0             -45027.133    
       138  -1.2033125      4.31           4.31           6.034          112.08819      0             -45612.868    
       139  -1.2144755      4.305          4.305          6.027          111.69854      0             -46187.404    
       140  -1.2257506      4.3            4.3            6.02           111.3098       0             -46750.928    
       141  -1.2371347      4.295          4.295          6.013          110.92196      0             -47302.619    
       142  -1.2486237      4.29           4.29           6.006          110.53502      0             -47839.836    
       143  -1.2602137      4.285          4.285          5.999          110.14899      0             -48362.466    
       144  -1.2719005      4.28           4.28           5.992          109.76385      0             -48870.591    
       145  -1.2836802      4.275          4.275          5.985          109.37962      0             -49364.293    
       146  -1.2955488      4.27           4.27           5.978          108.99628      0             -49843.668    
       147  -1.3075024      4.265          4.265          5.971          108.61383      0             -50308.818    
       148  -1.3195371      4.26           4.26           5.964          108.23229      0             -50759.851    
       149  -1.331649       4.255          4.255          5.957          107.85163      0             -51196.88     
       150  -1.3438344      4.25           4.25           5.95           107.47187      0             -51620.021    
       151  -1.3560897      4.245          4.245          5.943          107.09301      0             -52029.397    
       152  -1.368411       4.24           4.24           5.936          106.71503      0             -52425.135    
       153  -1.3807949      4.235          4.235          5.929          106.33795      0             -52807.366    
       154  -1.3932378      4.23           4.23           5.922          105.96175      0             -53176.223    
       155  -1.4057361      4.225          4.225          5.915          105.58645      0             -53531.844    
       156  -1.4182864      4.22           4.22           5.908          105.21203      0             -53874.369    
       157  -1.4308854      4.215          4.215          5.901          104.83849      0             -54203.943    
       158  -1.4435297      4.21           4.21           5.894          104.46585      0             -54520.711    
       159  -1.4562161      4.205          4.205          5.887          104.09408      0             -54824.822    
       160  -1.4689412      4.2            4.2            5.88           103.7232       0             -55116.425    
       161  -1.481702       4.195          4.195          5.873          103.3532       0             -55395.673    
       162  -1.4944953      4.19           4.19           5.866          102.98408      0             -55662.718    
       163  -1.5073182      4.185          4.185          5.859          102.61584      0             -55917.716    
       164  -1.5201675      4.18           4.18           5.852          102.24848      0             -56160.82     
       165  -1.5330404      4.175          4.175          5.845          101.882        0             -56392.188    
       166  -1.545934       4.17           4.17           5.838          101.5164       0             -56611.975    
       167  -1.5588454      4.165          4.165          5.831          101.15167      0             -56820.338    
       168  -1.5717719      4.16           4.16           5.824          100.78781      0             -57017.432    
       169  -1.5847107      4.155          4.155          5.817          100.42483      0             -57203.413    
       170  -1.5976593      4.15           4.15           5.81           100.06272      0             -57378.437    
       171  -1.6106149      4.145          4.145          5.803          99.701488      0             -57542.657    
       172  -1.623575       4.14           4.14           5.796          99.341122      0             -57696.226    
       173  -1.6365372      4.135          4.135          5.789          98.981625      0             -57839.296    
       174  -1.6494989      4.13           4.13           5.782          98.622996      0             -57972.018    
       175  -1.6624577      4.125          4.125          5.775          98.265234      0             -58094.499    
       176  -1.6754114      4.12           4.12           5.768          97.908339      0             -58206.741    
       177  -1.6883577      4.115          4.115          5.761          97.552309      0             -58313.653    
       178  -1.7012965      4.11           4.11           5.754          97.197143      0             -58421.875    
       179  -1.714228       4.105          4.105          5.747          96.842841      0             -58532.276    
       180  -1.7271526      4.1            4.1            5.74           96.4894        0             -58644.68     
       181  -1.7400707      4.095          4.095          5.733          96.13682       0             -58760.373    
       182  -1.7529834      4.09           4.09           5.726          95.785101      0             -58882.248    
       183  -1.765892       4.085          4.085          5.719          95.43424       0             -59010.924    
       184  -1.7787978      4.08           4.08           5.712          95.084237      0             -59146.332    
       185  -1.7917024      4.075          4.075          5.705          94.735091      0             -59288.497    
       186  -1.8046069      4.07           4.07           5.698          94.3868        0             -59437.446    
       187  -1.8175128      4.065          4.065          5.691          94.039364      0             -59593.206    
       188  -1.8304214      4.06           4.06           5.684          93.692782      0             -59755.808    
       189  -1.8433341      4.055          4.055          5.677          93.347053      0             -59925.28     
       190  -1.8562523      4.05           4.05           5.67           93.002175      0             -60101.652    
       191  -1.8691771      4.045          4.045          5.663          92.658148      0             -60284.957    
       192  -1.8821101      4.04           4.04           5.656          92.31497       0             -60475.227    
       193  -1.8950525      4.035          4.035          5.649          91.97264       0             -60672.494    
       194  -1.9080057      4.03           4.03           5.642          91.631158      0             -60876.794    
       195  -1.9209709      4.025          4.025          5.635          91.290522      0             -61088.161    
       196  -1.9339496      4.02           4.02           5.628          90.950731      0             -61306.633    
       197  -1.9469429      4.015          4.015          5.621          90.611785      0             -61532.245    
       198  -1.9599524      4.01           4.01           5.614          90.273681      0             -61765.036    
       199  -1.9729791      4.005          4.005          5.607          89.93642       0             -62005.045    
       200  -1.9860246      4              4              5.6            89.6           0             -62252.313    
       201  -1.99909        3.995          3.995          5.593          89.26442       0             -62506.881    
       202  -2.0121768      3.99           3.99           5.586          88.929679      0             -62768.791    
       203  -2.0252861      3.985          3.985          5.579          88.595775      0             -63038.085    
       204  -2.0384193      3.98           3.98           5.572          88.262709      0             -63314.809    
       205  -2.0515777      3.975          3.975          5.565          87.930478      0             -63599.007    
       206  -2.0647626      3.97           3.97           5.558          87.599082      0             -63890.726    
       207  -2.0779753      3.965          3.965          5.551          87.26852       0             -64190.014    
       208  -2.0912171      3.96           3.96           5.544          86.93879       0             -64496.918    
       209  -2.1044893      3.955          3.955          5.537          86.609892      0             -64811.49     
       210  -2.1177932      3.95           3.95           5.53           86.281825      0             -65133.779    
       211  -2.1311301      3.945          3.945          5.523          85.954587      0             -65463.837    
       212  -2.1445012      3.94           3.94           5.516          85.628178      0             -65801.718    
       213  -2.1579079      3.935          3.935          5.509          85.302596      0             -66147.476    
       214  -2.1713555      3.93           3.93           5.502          84.97784       0             -66434.799    
       215  -2.184835       3.925          3.925          5.495          84.653909      0             -66906.932    
       216  -2.198376       3.92           3.92           5.488          84.330803      0             -67385.31     
       217  -2.2119795      3.915          3.915          5.481          84.00852       0             -67871.169    
       218  -2.2256468      3.91           3.91           5.474          83.687059      0             -68367.595    
       219  -2.2393796      3.905          3.905          5.467          83.36642       0             -68874.914    
       220  -2.2531796      3.9            3.9            5.46           83.0466        0             -69392.968    
       221  -2.2670485      3.895          3.895          5.453          82.727599      0             -69922.219    
       222  -2.2809938      3.89           3.89           5.446          82.409417      0             -70349.238    
       223  -2.2950065      3.885          3.885          5.439          82.092051      0             -71134.918    
       224  -2.3091393      3.88           3.88           5.432          81.775501      0             -71929.572    
       225  -2.3233932      3.875          3.875          5.425          81.459766      0             -72733.104    
       226  -2.3377692      3.87           3.87           5.418          81.144844      0             -73545.415    
       227  -2.3522682      3.865          3.865          5.411          80.830735      0             -74366.412    
       228  -2.3668911      3.86           3.86           5.404          80.517438      0             -75196.005    
       229  -2.3816388      3.855          3.855          5.397          80.204952      0             -76034.108    
       230  -2.3965121      3.85           3.85           5.39           79.893275      0             -76880.638    
       231  -2.4115119      3.845          3.845          5.383          79.582407      0             -77735.513    
       232  -2.426639       3.84           3.84           5.376          79.272346      0             -78598.661    
       233  -2.4418942      3.835          3.835          5.369          78.963091      0             -79470.008    
       234  -2.4572782      3.83           3.83           5.362          78.654642      0             -80349.487    
       235  -2.4727917      3.825          3.825          5.355          78.346997      0             -81237.035    
       236  -2.4884354      3.82           3.82           5.348          78.040155      0             -82132.592    
       237  -2.5042101      3.815          3.815          5.341          77.734116      0             -83036.104    
       238  -2.5201163      3.81           3.81           5.334          77.428877      0             -83947.52     
       239  -2.5361548      3.805          3.805          5.327          77.124439      0             -84866.795    
       240  -2.5523262      3.8            3.8            5.32           76.8208        0             -85793.889    
       241  -2.568631       3.795          3.795          5.313          76.517959      0             -86728.765    
       242  -2.5850699      3.79           3.79           5.306          76.215915      0             -87671.392    
       243  -2.6016435      3.785          3.785          5.299          75.914666      0             -88621.741    
       244  -2.6183523      3.78           3.78           5.292          75.614213      0             -89580.124    
       245  -2.6351969      3.775          3.775          5.285          75.314553      0             -90547.121    
       246  -2.6521783      3.77           3.77           5.278          75.015686      0             -91522.808    
       247  -2.6692969      3.765          3.765          5.271          74.717611      0             -92507.25     
       248  -2.6865537      3.76           3.76           5.264          74.420326      0             -93500.52     
       249  -2.7039492      3.755          3.755          5.257          74.123831      0             -94502.699    
       250  -2.7214843      3.75           3.75           5.25           73.828125      0             -95513.881    
       251  -2.7391596      3.745          3.745          5.243          73.533206      0             -96534.22     
       252  -2.7569761      3.74           3.74           5.236          73.239074      0             -97565.265    
       253  -2.7749348      3.735          3.735          5.229          72.945727      0             -98607.958    
       254  -2.793037       3.73           3.73           5.222          72.653164      0             -99662.564    
       255  -2.8112839      3.725          3.725          5.215          72.361384      0             -100729.36    
       256  -2.8296767      3.72           3.72           5.208          72.070387      0             -101808.02    
       257  -2.8482164      3.715          3.715          5.201          71.780171      0             -102894.2     
       258  -2.8669022      3.71           3.71           5.194          71.490735      0             -103976.01    
       259  -2.885732       3.705          3.705          5.187          71.202079      0             -105051.02    
       260  -2.9047036      3.7            3.7            5.18           70.9142        0             -106119.92    
       261  -2.9238149      3.695          3.695          5.173          70.627098      0             -107180.14    
       262  -2.9430626      3.69           3.69           5.166          70.340773      0             -108224.48    
       263  -2.9624429      3.685          3.685          5.159          70.055222      0             -109252.17    
       264  -2.9819519      3.68           3.68           5.152          69.770445      0             -110263.42    
       265  -3.0015857      3.675          3.675          5.145          69.486441      0             -111258.32    
       266  -3.0213407      3.67           3.67           5.138          69.203208      0             -112236.94    
       267  -3.0412129      3.665          3.665          5.131          68.920746      0             -113199.3     
       268  -3.0611988      3.66           3.66           5.124          68.639054      0             -114145.45    
       269  -3.0812946      3.655          3.655          5.117          68.358131      0             -115075.38    
       270  -3.1014968      3.65           3.65           5.11           68.077975      0             -115989.08    
       271  -3.1218015      3.645          3.645          5.103          67.798586      0             -116886.47    
       272  -3.1422053      3.64           3.64           5.096          67.519962      0             -117767.97    
       273  -3.162705       3.635          3.635          5.089          67.242102      0             -118639.91    
       274  -3.1832987      3.63           3.63           5.082          66.965006      0             -119504.74    
       275  -3.2039842      3.625          3.625          5.075          66.688672      0             -120362.42    
       276  -3.2247596      3.62           3.62           5.068          66.413099      0             -121212.9     
       277  -3.2456229      3.615          3.615          5.061          66.138287      0             -122056.12    
       278  -3.2665723      3.61           3.61           5.054          65.864233      0             -122892       
       279  -3.2876056      3.605          3.605          5.047          65.590938      0             -123720.23    
       280  -3.3087215      3.6            3.6            5.04           65.3184        0             -124550.22    
       281  -3.3299205      3.595          3.595          5.033          65.046618      0             -125392.21    
       282  -3.3512041      3.59           3.59           5.026          64.775591      0             -126246.26    
       283  -3.3725736      3.585          3.585          5.019          64.505317      0             -127112.45    
       284  -3.3940303      3.58           3.58           5.012          64.235797      0             -127990.82    
       285  -3.4155756      3.575          3.575          5.005          63.967028      0             -128881.38    
       286  -3.4372106      3.57           3.57           4.998          63.69901       0             -129784.13    
       287  -3.4589368      3.565          3.565          4.991          63.431742      0             -130699.08    
       288  -3.4807553      3.56           3.56           4.984          63.165222      0             -131626.22    
       289  -3.5026674      3.555          3.555          4.977          62.89945       0             -132565.54    
       290  -3.5246743      3.55           3.55           4.97           62.634425      0             -133517.01    
       291  -3.5467773      3.545          3.545          4.963          62.370145      0             -134480.6     
       292  -3.5689775      3.54           3.54           4.956          62.10661       0             -135456.29    
       293  -3.5912761      3.535          3.535          4.949          61.843818      0             -136444.03    
       294  -3.6136742      3.53           3.53           4.942          61.581768      0             -137443.78    
       295  -3.6361731      3.525          3.525          4.935          61.320459      0             -138455.49    
       296  -3.6587737      3.52           3.52           4.928          61.059891      0             -139479.05    
       297  -3.6814771      3.515          3.515          4.921          60.800062      0             -140515.54    
       298  -3.7042853      3.51           3.51           4.914          60.540971      0             -141575.17    
       299  -3.7272019      3.505          3.505          4.907          60.282618      0             -142664.25    
       300  -3.7502306      3.5            3.5            4.9            60.025         0             -143781.08    
       301  -3.7733749      3.495          3.495          4.893          59.768117      0             -144925.13    
       302  -3.7966379      3.49           3.49           4.886          59.511969      0             -146093.37    
       303  -3.8200229      3.485          3.485          4.879          59.256553      0             -147291.85    
       304  -3.8435338      3.48           3.48           4.872          59.001869      0             -148521.47    
       305  -3.8671747      3.475          3.475          4.865          58.747916      0             -149782.09    
       306  -3.8909493      3.47           3.47           4.858          58.494692      0             -151073.54    
       307  -3.9148614      3.465          3.465          4.851          58.242197      0             -152396.39    
       308  -3.9389144      3.46           3.46           4.844          57.99043       0             -153737.33    
       309  -3.9631071      3.455          3.455          4.837          57.73939       0             -155063.04    
       310  -3.9874356      3.45           3.45           4.83           57.489075      0             -156370.62    
       311  -4.011896       3.445          3.445          4.823          57.239485      0             -157659.32    
       312  -4.036484       3.44           3.44           4.816          56.990618      0             -158928.61    
       313  -4.0611958      3.435          3.435          4.809          56.742473      0             -160177.97    
       314  -4.0860271      3.43           3.43           4.802          56.49505       0             -161406.87    
       315  -4.1109738      3.425          3.425          4.795          56.248347      0             -162614.79    
       316  -4.1360315      3.42           3.42           4.788          56.002363      0             -163801.21    
       317  -4.161196       3.415          3.415          4.781          55.757098      0             -164965.59    
       318  -4.1864629      3.41           3.41           4.774          55.512549      0             -166107.4     
       319  -4.2118278      3.405          3.405          4.767          55.268717      0             -167226.13    
       320  -4.2372864      3.4            3.4            4.76           55.0256        0             -168321.23    
       321  -4.262834       3.395          3.395          4.753          54.783197      0             -169392.18    
       322  -4.2884662      3.39           3.39           4.746          54.541507      0             -170438.44    
       323  -4.3141784      3.385          3.385          4.739          54.300528      0             -171459.46    
       324  -4.3399659      3.38           3.38           4.732          54.060261      0             -172454.72    
       325  -4.3658241      3.375          3.375          4.725          53.820703      0             -173423.67    
       326  -4.3917483      3.37           3.37           4.718          53.581854      0             -174365.75    
       327  -4.4177336      3.365          3.365          4.711          53.343713      0             -175280.42    
       328  -4.4437753      3.36           3.36           4.704          53.106278      0             -176167.13    
       329  -4.4698685      3.355          3.355          4.697          52.869549      0             -177025.66    
       330  -4.4960095      3.35           3.35           4.69           52.633525      0             -177874.88    
       331  -4.5221975      3.345          3.345          4.683          52.398204      0             -178725.19    
       332  -4.5484318      3.34           3.34           4.676          52.163586      0             -179576.19    
       333  -4.5747119      3.335          3.335          4.669          51.929669      0             -180427.59    
       334  -4.6010374      3.33           3.33           4.662          51.696452      0             -181279.08    
       335  -4.6274074      3.325          3.325          4.655          51.463934      0             -182130.01    
       336  -4.6538215      3.32           3.32           4.648          51.232115      0             -182986.38    
       337  -4.6802827      3.315          3.315          4.641          51.000993      0             -183889.73    
       338  -4.7067977      3.31           3.31           4.634          50.770567      0             -184842.43    
       339  -4.7333726      3.305          3.305          4.627          50.540837      0             -185839.12    
       340  -4.7600128      3.3            3.3            4.62           50.3118        0             -186880.3     
       341  -4.7867237      3.295          3.295          4.613          50.083456      0             -187959.79    
       342  -4.8135086      3.29           3.29           4.606          49.855805      0             -189060.04    
       343  -4.8403695      3.285          3.285          4.599          49.628844      0             -190180.37    
       344  -4.8673085      3.28           3.28           4.592          49.402573      0             -191321.24    
       345  -4.8943275      3.275          3.275          4.585          49.176991      0             -192482.84    
       346  -4.9214286      3.27           3.27           4.578          48.952096      0             -193665.4     
       347  -4.948614       3.265          3.265          4.571          48.727888      0             -194869.07    
       348  -4.9758856      3.26           3.26           4.564          48.504366      0             -196093.98    
       349  -5.0032456      3.255          3.255          4.557          48.281529      0             -197340.22    
       350  -5.0306959      3.25           3.25           4.55           48.059375      0             -198607.8     
       351  -5.0582386      3.245          3.245          4.543          47.837904      0             -199896.72    
       352  -5.0858756      3.24           3.24           4.536          47.617114      0             -201206.88    
       353  -5.1136088      3.235          3.235          4.529          47.397004      0             -202538.15    
       354  -5.1414403      3.23           3.23           4.522          47.177574      0             -203890.34    
       355  -5.1693717      3.225          3.225          4.515          46.958822      0             -205263.19    
       356  -5.197405       3.22           3.22           4.508          46.740747      0             -206656.36    
       357  -5.2255416      3.215          3.215          4.501          46.523349      0             -208069.5     
       358  -5.2537834      3.21           3.21           4.494          46.306625      0             -209499.61    
       359  -5.2821306      3.205          3.205          4.487          46.090576      0             -210936.38    
       360  -5.3106448      3.2            3.2            4.48           45.8752        0             -211341.77    
       361  -5.339141       3.195          3.195          4.473          45.660496      0             -213946.16    
       362  -5.3678939      3.19           3.19           4.466          45.446463      0             -216517       
       363  -5.3968968      3.185          3.185          4.459          45.233099      0             -219052.36    
       364  -5.4261435      3.18           3.18           4.452          45.020405      0             -221461.21    
       365  -5.4556672      3.175          3.175          4.445          44.808378      0             -224716.06    
       366  -5.4855219      3.17           3.17           4.438          44.597018      0             -227892.17    
       367  -5.5156965      3.165          3.165          4.431          44.386324      0             -231013.43    
       368  -5.5461817      3.16           3.16           4.424          44.176294      0             -234082.43    
       369  -5.5769684      3.155          3.155          4.417          43.966928      0             -237101.25    
       370  -5.6080476      3.15           3.15           4.41           43.758225      0             -240072.11    
       371  -5.6394112      3.145          3.145          4.403          43.550183      0             -242997.36    
       372  -5.671051       3.14           3.14           4.396          43.342802      0             -245879.46    
       373  -5.7029594      3.135          3.135          4.389          43.13608       0             -248721       
       374  -5.7351293      3.13           3.13           4.382          42.930016      0             -251524.66    
       375  -5.7675536      3.125          3.125          4.375          42.724609      0             -254293.27    
       376  -5.8002261      3.12           3.12           4.368          42.519859      0             -257029.72    
